State,District,Year,Quarter,Count,Amount,Average Transaction
Himachal Pradesh,Una,2020,Q1,208785,305641992.38407075,1463.9078113086225
Himachal Pradesh,Kangra,2020,Q1,569437,836283217.4197668,1468.6141178387895
Himachal Pradesh,Kullu,2020,Q1,245803,451467537.5665263,1836.7047496024309
Himachal Pradesh,Mandi,2020,Q1,357222,582031760.1284182,1629.3278693037332
Himachal Pradesh,Lahul And Spiti,2020,Q1,6942,9701822.890865188,1397.554435445864
Himachal Pradesh,Chamba,2020,Q1,139862,213171894.7803222,1524.158776367578
Himachal Pradesh,Kinnaur,2020,Q1,47209,76518331.9908822,1620.8420426376792
Himachal Pradesh,Solan,2020,Q2,808170,1165900725.2493396,1442.642915784228
Himachal Pradesh,Sirmaur,2020,Q2,281385,405760136.7626385,1442.0105434285356
Himachal Pradesh,Shimla,2020,Q2,1090361,2702081598.463577,2478.1531973938695
Himachal Pradesh,Bilaspur,2020,Q2,191375,284432330.03137827,1486.2564599941386
Himachal Pradesh,Hamirpur,2020,Q2,283099,412476792.88438106,1457.005474708074
Himachal Pradesh,Una,2020,Q2,271636,407244006.0493055,1499.2269288654873
Himachal Pradesh,Kangra,2020,Q2,800587,1148113744.7012944,1434.089917399726
Himachal Pradesh,Kullu,2020,Q2,211730,311597474.942107,1471.6737115293392
Himachal Pradesh,Mandi,2020,Q2,476844,764632316.553696,1603.5271840553642
Himachal Pradesh,Lahul And Spiti,2020,Q2,15943,25815249.01271619,1619.2215400311227
Himachal Pradesh,Chamba,2020,Q2,195242,282218981.7534903,1445.4829481028178
Himachal Pradesh,Kinnaur,2020,Q2,69358,126631406.13999891,1825.7649606389878
Himachal Pradesh,Solan,2020,Q3,1025251,1684944862.9521143,1643.4462028831128
Himachal Pradesh,Sirmaur,2020,Q3,327646,558556837.731833,1704.7570784683255
Himachal Pradesh,Shimla,2020,Q3,1285819,3273522193.6950035,2545.8654707194432
Himachal Pradesh,Bilaspur,2020,Q3,202526,342802524.64657944,1692.6346476332888
Himachal Pradesh,Hamirpur,2020,Q3,330684,570857451.2158681,1726.2929298540846
Himachal Pradesh,Una,2020,Q3,351065,649892231.6889067,1851.2020044405072
Himachal Pradesh,Kangra,2020,Q3,874419,1454881898.970782,1663.8269513480175
Himachal Pradesh,Kullu,2020,Q3,256926,493361636.48255086,1920.2479954638723
Himachal Pradesh,Mandi,2020,Q3,510105,917547335.014626,1798.742092343
Himachal Pradesh,Lahul And Spiti,2020,Q3,25549,48465700.86848286,1896.9705612150321
Himachal Pradesh,Chamba,2020,Q3,219469,362005461.96742666,1649.4605705927793
Himachal Pradesh,Kinnaur,2020,Q3,80417,159215878.8528062,1979.878369658234
Himachal Pradesh,Solan,2020,Q4,1429031,2365446849.233446,1655.280290793864
Himachal Pradesh,Sirmaur,2020,Q4,443100,785448896.1147674,1772.6221984084123
Himachal Pradesh,Shimla,2020,Q4,1481567,3532549313.262061,2384.3331508207602
Himachal Pradesh,Bilaspur,2020,Q4,275513,518335916.8663252,1881.3483097578887
Himachal Pradesh,Hamirpur,2020,Q4,431123,781165089.0953674,1811.9309085698685
Himachal Pradesh,Una,2020,Q4,449443,882226488.1512837,1962.9329818270253
Himachal Pradesh,Kangra,2020,Q4,1184008,2119401487.8765106,1790.022945686609
Himachal Pradesh,Kullu,2020,Q4,468786,964080436.8492869,2056.5469891363796
Himachal Pradesh,Mandi,2020,Q4,671714,1247938155.7973926,1857.8415155816206
Himachal Pradesh,Lahul And Spiti,2020,Q4,29377,52449015.71120784,1785.376849617314
Himachal Pradesh,Chamba,2020,Q4,304032,507880011.35891914,1670.4820918815096
Himachal Pradesh,Kinnaur,2020,Q4,104634,232131448.49633557,2218.5087877395067
Himachal Pradesh,Solan,2021,Q1,1415611,2334165842.866145,1648.8751803045789
Himachal Pradesh,Sirmaur,2021,Q1,451501,789668056.651283,1748.9840701377916
Himachal Pradesh,Shimla,2021,Q1,1871647,3621617004.9139824,1934.9893462356856
Himachal Pradesh,Bilaspur,2021,Q1,256578,504967322.0491564,1968.0850347619687
Himachal Pradesh,Hamirpur,2021,Q1,416499,720857278.5633022,1730.7539239309149
Himachal Pradesh,Una,2021,Q1,490374,941158055.3202168,1919.2658161326187
Himachal Pradesh,Kangra,2021,Q1,1122291,2006571077.1134858,1787.9240563396534
Himachal Pradesh,Kullu,2021,Q1,550514,1212317567.8071225,2202.1557450076157
Himachal Pradesh,Mandi,2021,Q1,659769,1258330265.8409514,1907.2285388385199
Himachal Pradesh,Lahul And Spiti,2021,Q1,22364,43174794.325905874,1930.5488430471237
Himachal Pradesh,Chamba,2021,Q1,273886,510880053.0153753,1865.301815409971
Himachal Pradesh,Kinnaur,2021,Q1,82995,176839591.02058092,2130.725839153936
Himachal Pradesh,Solan,2021,Q2,1658067,2575741414.594649,1553.4603936961828
Himachal Pradesh,Sirmaur,2021,Q2,567339,922354065.2120935,1625.7547343159795
Himachal Pradesh,Shimla,2021,Q2,2474329,4402623043.9412,1779.319986930275
Himachal Pradesh,Bilaspur,2021,Q2,322915,613068902.4728888,1898.5457549909072
Himachal Pradesh,Hamirpur,2021,Q2,551934,946105069.9392335,1714.163414356125
Himachal Pradesh,Una,2021,Q2,634078,1174326754.6527784,1852.0225503057643
Himachal Pradesh,Kangra,2021,Q2,1399606,2443026330.2982035,1745.5100437538874
Himachal Pradesh,Kullu,2021,Q2,510109,966612054.811816,1894.9127633737417
Himachal Pradesh,Mandi,2021,Q2,832152,1488270045.9430394,1788.4593751418483
Himachal Pradesh,Lahul And Spiti,2021,Q2,42389,84447426.03287596,1992.201420955341
Himachal Pradesh,Chamba,2021,Q2,364270,617691720.4435453,1695.6974783637008
Himachal Pradesh,Kinnaur,2021,Q2,126714,261367711.46694133,2062.6585181348655
Himachal Pradesh,Solan,2021,Q3,2183306,3233240074.9271526,1480.891856170025
Himachal Pradesh,Sirmaur,2021,Q3,681413,1083275309.4275234,1589.7485217152055
Himachal Pradesh,Shimla,2021,Q3,3421673,6296627879.774387,1840.2190623634658
Himachal Pradesh,Bilaspur,2021,Q3,364475,689922524.0999279,1892.921391316079
Himachal Pradesh,Hamirpur,2021,Q3,626711,1085444382.5637474,1731.969572201138
Himachal Pradesh,Una,2021,Q3,799861,1417386870.9287395,1772.0414808682253
Himachal Pradesh,Kangra,2021,Q3,1671112,2887492721.743307,1727.8870128054295
Himachal Pradesh,Kullu,2021,Q3,730794,1573258668.3417544,2152.8073141565947
Himachal Pradesh,Mandi,2021,Q3,945135,1753985903.702748,1855.8046244216414
Himachal Pradesh,Lahul And Spiti,2021,Q3,66765,166377010.26103356,2491.9794841763432
Himachal Pradesh,Chamba,2021,Q3,426381,769418422.8733866,1804.5326195899597
Himachal Pradesh,Kinnaur,2021,Q3,146541,353832302.4842438,2414.5618119450787
Himachal Pradesh,Solan,2021,Q4,2640011,3757890500.1969657,1423.437440297395
Himachal Pradesh,Sirmaur,2021,Q4,847647,1363383254.395042,1608.4328197882396
Himachal Pradesh,Shimla,2021,Q4,3957985,7356261501.68967,1858.5875140228347
Himachal Pradesh,Bilaspur,2021,Q4,430870,844889571.9622381,1960.892083371407
Himachal Pradesh,Hamirpur,2021,Q4,717321,1262408331.5777433,1759.893174154588
Himachal Pradesh,Una,2021,Q4,1048351,1936766072.2652125,1847.4404777266511
Himachal Pradesh,Kangra,2021,Q4,2130139,3830143759.599303,1798.0722195121082
Himachal Pradesh,Kullu,2021,Q4,1078809,2242410725.933015,2078.598459906262
Himachal Pradesh,Mandi,2021,Q4,1092862,2082662004.4459343,1905.6953251608477
Himachal Pradesh,Lahul And Spiti,2021,Q4,59045,138242899.070293,2341.3142360960796
Himachal Pradesh,Chamba,2021,Q4,507614,926400609.5746634,1825.0099673662733
Himachal Pradesh,Kinnaur,2021,Q4,156210,394761269.9156797,2527.1190699422555
Himachal Pradesh,Solan,2022,Q1,2993489,3959375876.029764,1322.6625773569785
Himachal Pradesh,Sirmaur,2022,Q1,962227,1517999108.5303912,1577.5893926593114
Himachal Pradesh,Shimla,2022,Q1,4441906,7362840550.6056385,1657.5858540468075
Himachal Pradesh,Bilaspur,2022,Q1,472169,885425010.4453132,1875.2290185194563
Himachal Pradesh,Hamirpur,2022,Q1,751389,1264679768.7344947,1683.1225486858268
Himachal Pradesh,Una,2022,Q1,1164923,2030776988.6375241,1743.2714339381437
Himachal Pradesh,Kangra,2022,Q1,2261593,3907092916.0266376,1727.5844575158474
Himachal Pradesh,Kullu,2022,Q1,1100232,2108742823.1394382,1916.6346944457516
Himachal Pradesh,Mandi,2022,Q1,1201568,2151083001.502331,1790.229934138002
Himachal Pradesh,Lahul And Spiti,2022,Q1,46144,90886775.89370959,1969.6336662124997
Himachal Pradesh,Chamba,2022,Q1,544135,943937757.078062,1734.7492020878312
Himachal Pradesh,Kinnaur,2022,Q1,148405,295606863.3095263,1991.892883053309
Himachal Pradesh,Solan,2022,Q2,3773789,4536385240.154757,1202.0770743024468
Himachal Pradesh,Sirmaur,2022,Q2,1196118,1742899000.9373982,1457.129648527485
Himachal Pradesh,Shimla,2022,Q2,5875215,9396933042.155468,1599.4194326770114
Himachal Pradesh,Bilaspur,2022,Q2,597379,1083546519.8422945,1813.8342992343125
Himachal Pradesh,Hamirpur,2022,Q2,1002506,1538456707.4950671,1534.6109723982372
Himachal Pradesh,Una,2022,Q2,1526243,2532127305.6645803,1659.0590788390712
Himachal Pradesh,Kangra,2022,Q2,2984544,4846014285.107853,1623.7034150301865
Himachal Pradesh,Kullu,2022,Q2,1646598,3292385543.3319855,1999.5077993122702
Himachal Pradesh,Mandi,2022,Q2,1587222,2699997310.198592,1701.0835977567046
Himachal Pradesh,Lahul And Spiti,2022,Q2,130570,300236415.2447329,2299.4287757121306
Himachal Pradesh,Chamba,2022,Q2,727701,1229468817.252565,1689.5247048617014
Himachal Pradesh,Kinnaur,2022,Q2,243486,510657770.8569747,2097.2777525482975
Himachal Pradesh,Solan,2022,Q3,4064523,4837968887.089856,1190.2919203778295
Himachal Pradesh,Sirmaur,2022,Q3,1266132,1769419418.4413247,1397.499959278594
Himachal Pradesh,Shimla,2022,Q3,8892834,13349267759.063,1501.1263854765534
Himachal Pradesh,Bilaspur,2022,Q3,936750,1447420350.6150799,1545.1511615853535
Himachal Pradesh,Hamirpur,2022,Q3,934529,1398047775.1680303,1495.9918581103746
Himachal Pradesh,Una,2022,Q3,1233226,1928978517.8009784,1564.172761360025
Himachal Pradesh,Kangra,2022,Q3,3342842,5121570350.61087,1532.1006349121108
Himachal Pradesh,Kullu,2022,Q3,1202861,2235782785.3480353,1858.7208208995348
Himachal Pradesh,Mandi,2022,Q3,1666670,2648674300.781836,1589.2014020662975
Himachal Pradesh,Lahul And Spiti,2022,Q3,120500,275873974.5120233,2289.410576863264
Himachal Pradesh,Chamba,2022,Q3,1270412,1872267055.9187663,1473.7479305286524
Himachal Pradesh,Kinnaur,2022,Q3,233589,495511513.190618,2121.296436007766
Himachal Pradesh,Solan,2022,Q4,4436709,5065290891.534373,1141.6775117625189
Himachal Pradesh,Sirmaur,2022,Q4,1454224,1991999745.9575925,1369.8025517097726
Himachal Pradesh,Shimla,2022,Q4,9603309,14161042549.708815,1474.6003226292953
Himachal Pradesh,Bilaspur,2022,Q4,622642,1042618597.1158307,1674.507336665099
Himachal Pradesh,Hamirpur,2022,Q4,1161191,1732021206.6974392,1491.590278169086
Himachal Pradesh,Una,2022,Q4,1173607,1902311205.0838988,1620.9099000635638
Himachal Pradesh,Kangra,2022,Q4,4885938,7430861889.061211,1520.8670042602282
Himachal Pradesh,Kullu,2022,Q4,2047414,3429997134.811536,1675.2826418162306
Himachal Pradesh,Mandi,2022,Q4,1994054,3034367986.1615605,1521.708031057113
Himachal Pradesh,Lahul And Spiti,2022,Q4,100747,199706125.5906673,1982.2538198722275
Himachal Pradesh,Chamba,2022,Q4,831315,1292196671.856883,1554.400764880801
Himachal Pradesh,Kinnaur,2022,Q4,243986,496929228.7937612,2036.7120605024927
Himachal Pradesh,Solan,2023,Q1,6697899,6853019754.0,1023.159613783367
Himachal Pradesh,Sirmaur,2023,Q1,2191815,2793519379.0,1274.5233420703846
Himachal Pradesh,Shimla,2023,Q1,2868345,4482667951.0,1562.8064096194844
Himachal Pradesh,Bilaspur,2023,Q1,985356,1578749319.0,1602.2121131854883
Himachal Pradesh,Hamirpur,2023,Q1,1563054,2230316339.0,1426.8965365240101
Himachal Pradesh,Una,2023,Q1,1664821,2572954200.0,1545.4839889693847
Himachal Pradesh,Kangra,2023,Q1,4812761,7112476385.0,1477.837022241495
Himachal Pradesh,Kullu,2023,Q1,2582003,4254375692.0,1647.7036207936242
Himachal Pradesh,Mandi,2023,Q1,2270344,3447411380.0,1518.4533180874791
Himachal Pradesh,Lahul And Spiti,2023,Q1,99085,162221537.0,1637.1957107533935
Himachal Pradesh,Chamba,2023,Q1,1245900,1739970763.0,1396.5573184043662
Himachal Pradesh,Kinnaur,2023,Q1,320343,513265035.0,1602.2358378363192
Himachal Pradesh,Solan,2023,Q2,8225202,7869249175.0,956.7241236142286
Himachal Pradesh,Sirmaur,2023,Q2,2641707,3153309362.0,1193.6635523924492
Himachal Pradesh,Shimla,2023,Q2,3935607,5853300872.0,1487.267624028517
Himachal Pradesh,Bilaspur,2023,Q2,1211407,1839856400.0,1518.776431042581
Himachal Pradesh,Hamirpur,2023,Q2,1880638,2572731185.0,1368.0097844454913
Himachal Pradesh,Una,2023,Q2,2008731,2891172648.0,1439.3030465502848
Himachal Pradesh,Kangra,2023,Q2,6314902,8889538215.0,1407.7080238141464
Himachal Pradesh,Kullu,2023,Q2,3547410,6190891236.0,1745.186272801847
Himachal Pradesh,Mandi,2023,Q2,2832817,4073788943.0,1438.0699293318276
Himachal Pradesh,Lahul And Spiti,2023,Q2,290203,530456204.0,1827.8798082721405
Himachal Pradesh,Chamba,2023,Q2,1664604,2251880400.0,1352.8024683348112
Himachal Pradesh,Kinnaur,2023,Q2,508367,758889078.0,1492.7976796290868
Himachal Pradesh,Solan,2023,Q3,8707937,7941256441.0,911.9561201464825
Himachal Pradesh,Sirmaur,2023,Q3,2744752,3130614016.0,1140.5817414469504
Himachal Pradesh,Shimla,2023,Q3,3828021,5695614828.0,1487.8744991210863
Himachal Pradesh,Bilaspur,2023,Q3,1205509,1721531981.0,1428.0540261416547
Himachal Pradesh,Hamirpur,2023,Q3,1947497,2534313484.0,1301.3182993349926
Himachal Pradesh,Una,2023,Q3,2080978,2949791874.0,1417.5026713401103
Himachal Pradesh,Kangra,2023,Q3,6059411,8079309385.0,1333.3489649406517
Himachal Pradesh,Kullu,2023,Q3,1830787,2790341242.0,1524.1211795801478
Himachal Pradesh,Mandi,2023,Q3,2595990,3596985973.0,1385.5931544420432
Himachal Pradesh,Lahul And Spiti,2023,Q3,223282,389949271.0,1746.442933151799
Himachal Pradesh,Chamba,2023,Q3,1564556,2167299865.0,1385.2491473619352
Himachal Pradesh,Kinnaur,2023,Q3,548334,857563277.0,1563.9432845674353
Himachal Pradesh,Solan,2023,Q4,9715897,8743026348.0,899.8681591622471
Himachal Pradesh,Sirmaur,2023,Q4,3052172,3442311095.0,1127.823430330925
Himachal Pradesh,Shimla,2023,Q4,4258178,5982804080.0,1405.0150275540384
Himachal Pradesh,Bilaspur,2023,Q4,1365100,1923569325.0,1409.1050655629624
Himachal Pradesh,Hamirpur,2023,Q4,2223488,2878828789.0,1294.7354737241667
Himachal Pradesh,Una,2023,Q4,2312951,3417753035.0,1477.6590749220368
Himachal Pradesh,Kangra,2023,Q4,7007451,9466521159.0,1350.9222053782466
Himachal Pradesh,Kullu,2023,Q4,3068350,4583180514.0,1493.6954760702006
Himachal Pradesh,Mandi,2023,Q4,3053172,4150722029.0,1359.47861076939
Himachal Pradesh,Lahul And Spiti,2023,Q4,228532,373006765.0,1632.1861489857001
Himachal Pradesh,Chamba,2023,Q4,1806626,2372506002.0,1313.2247637308442
Himachal Pradesh,Kinnaur,2023,Q4,559922,946017423.0,1689.552157264762
Jammu & Kashmir,Muzaffarabad,2018,Q1,13,14559.803406151601,1119.984877396277
Jammu & Kashmir,Doda,2018,Q1,4108,7065930.233463201,1720.0414394993186
Jammu & Kashmir,Samba,2018,Q1,14795,21534891.0416242,1455.5519460374585
Jammu & Kashmir,Mirpur,2018,Q1,1320,3052181.909064396,2312.2590220184816
Jammu & Kashmir,Srinagar,2018,Q1,47285,62676256.75828372,1325.499772830363
Jammu & Kashmir,Baramulla,2018,Q1,83775,44215018.00395158,527.7829663258917
Jammu & Kashmir,Jammu,2018,Q1,81381,127452979.35873458,1566.126975076917
Jammu & Kashmir,Ganderbal,2018,Q1,20571,9107649.670974826,442.74219391253837
Jammu & Kashmir,Udhampur,2018,Q1,17620,31451872.26861042,1785.0097768791386
Jammu & Kashmir,Bandipore,2018,Q1,38208,11885513.905010346,311.0739610817197
Jammu & Kashmir,Reasi,2018,Q1,7433,12816155.33273841,1724.2237767709419
Jammu & Kashmir,Shopian,2018,Q1,5083,3598498.6345729744,707.9477935418009
Jammu & Kashmir,Poonch,2018,Q1,398963,509120439.3079825,1276.10941192036
Jammu & Kashmir,Kathua,2018,Q1,17643,22353839.21295397,1267.0089674632416
Jammu & Kashmir,Kishtwar,2018,Q1,2054,3514299.9889703216,1710.9542302679267
Jammu & Kashmir,Pulwama,2018,Q1,35793,24777476.308443584,692.2436316722147
Jammu & Kashmir,Ramban,2018,Q1,5326,7284248.818676664,1367.6772096651641
Jammu & Kashmir,Rajouri,2018,Q1,10199,16045672.106446449,1573.2593495878468
Jammu & Kashmir,Kulgam,2018,Q1,23587,9213671.326669723,390.6249767528606
Jammu & Kashmir,Budgam,2018,Q1,50748,36218453.70685134,713.6922382527655
Jammu & Kashmir,Anantnag,2018,Q1,64478,24885721.231939793,385.9567795517819
Jammu & Kashmir,Kupwara,2018,Q1,11185,17085910.326759618,1527.573565199787
Jammu & Kashmir,Muzaffarabad,2018,Q2,75,368823.4836135323,4917.646448180431
Jammu & Kashmir,Doda,2018,Q2,7631,16114372.115183618,2111.6986129188335
Jammu & Kashmir,Samba,2018,Q2,20917,36387040.50852826,1739.5917439655907
Jammu & Kashmir,Mirpur,2018,Q2,1885,4089198.7363343993,2169.336199646896
Jammu & Kashmir,Srinagar,2018,Q2,92244,140893315.71476018,1527.3981583057996
Jammu & Kashmir,Baramulla,2018,Q2,188100,100055918.36977986,531.9293905889413
Jammu & Kashmir,Jammu,2018,Q2,112434,232232787.92328903,2065.5032100902667
Jammu & Kashmir,Ganderbal,2018,Q2,41415,24295329.738405794,586.6311659641626
Jammu & Kashmir,Udhampur,2018,Q2,27804,60326675.00386811,2169.7120919244753
Jammu & Kashmir,Bandipore,2018,Q2,64888,26799256.94581057,413.00790509509574
Jammu & Kashmir,Reasi,2018,Q2,11296,27106631.47361443,2399.6663839956113
Jammu & Kashmir,Shopian,2018,Q2,8017,8454705.838859541,1054.5972107845255
Jammu & Kashmir,Poonch,2018,Q2,891298,1627868128.4895806,1826.4016395073036
Jammu & Kashmir,Kathua,2018,Q2,25411,39744879.134225145,1564.081662832047
Jammu & Kashmir,Kishtwar,2018,Q2,3797,10312057.062347615,2715.8433137602356
Jammu & Kashmir,Pulwama,2018,Q2,54034,53382825.78039837,987.9488059443752
Jammu & Kashmir,Ramban,2018,Q2,7715,14388161.945558583,1864.9594226258696
Jammu & Kashmir,Rajouri,2018,Q2,17110,40023701.506525375,2339.199386705165
Jammu & Kashmir,Kulgam,2018,Q2,30822,17711007.626695577,574.6222706734013
Jammu & Kashmir,Budgam,2018,Q2,89823,77122240.2755234,858.6023654912817
Jammu & Kashmir,Anantnag,2018,Q2,70838,43529509.03427214,614.493760894889
Jammu & Kashmir,Kupwara,2018,Q2,28772,49999669.795696385,1737.7891629256355
Jammu & Kashmir,Muzaffarabad,2018,Q3,211,581878.7760569004,2757.7193178052153
Jammu & Kashmir,Doda,2018,Q3,12645,34027590.92391601,2690.991769388376
Jammu & Kashmir,Samba,2018,Q3,28728,62913580.60213567,2189.97426211834
Jammu & Kashmir,Mirpur,2018,Q3,2789,7804797.778845614,2798.4215772124826
Jammu & Kashmir,Srinagar,2018,Q3,154314,270405876.71132636,1752.3094256601887
Jammu & Kashmir,Baramulla,2018,Q3,210619,195960360.05707502,930.4021007462528
Jammu & Kashmir,Jammu,2018,Q3,145123,376452715.050717,2594.0251721003356
Jammu & Kashmir,Ganderbal,2018,Q3,52136,55650497.72050136,1067.410191048438
Jammu & Kashmir,Udhampur,2018,Q3,37014,92258254.83476219,2492.523229987631
Jammu & Kashmir,Bandipore,2018,Q3,87129,60815662.86494814,697.9956485779493
Jammu & Kashmir,Reasi,2018,Q3,16409,42269613.56023088,2576.001801464494
Jammu & Kashmir,Shopian,2018,Q3,8156,13724387.244946066,1682.7350717197237
Jammu & Kashmir,Poonch,2018,Q3,1189512,2093062576.1870332,1759.597697364157
Jammu & Kashmir,Kathua,2018,Q3,35991,65729742.878893405,1826.2827617708151
Jammu & Kashmir,Kishtwar,2018,Q3,5911,14394238.733370475,2435.161348903819
Jammu & Kashmir,Pulwama,2018,Q3,65491,93861999.52986418,1433.2045552803313
Jammu & Kashmir,Ramban,2018,Q3,13585,31095426.6143336,2288.9530080481118
Jammu & Kashmir,Rajouri,2018,Q3,25458,73897455.39817372,2902.720378591159
Jammu & Kashmir,Kulgam,2018,Q3,36648,38482884.37476657,1050.0677901868198
Jammu & Kashmir,Budgam,2018,Q3,74691,120545227.15939456,1613.9190419112686
Jammu & Kashmir,Anantnag,2018,Q3,69967,95642801.11475597,1366.9701590000425
Jammu & Kashmir,Kupwara,2018,Q3,31434,95123431.34163423,3026.131938080875
Jammu & Kashmir,Muzaffarabad,2018,Q4,267,1159496.382415084,4342.683080206307
Jammu & Kashmir,Doda,2018,Q4,16990,50665168.801815644,2982.058199047419
Jammu & Kashmir,Samba,2018,Q4,43623,110909698.34958589,2542.4592153126996
Jammu & Kashmir,Mirpur,2018,Q4,4525,17198501.877917536,3800.7738956723833
Jammu & Kashmir,Srinagar,2018,Q4,144970,329216330.48735344,2270.92729866423
Jammu & Kashmir,Baramulla,2018,Q4,109702,212164676.56823462,1934.0091937087257
Jammu & Kashmir,Jammu,2018,Q4,226829,670989049.2596997,2958.1272644137202
Jammu & Kashmir,Ganderbal,2018,Q4,28646,51463841.198077515,1796.545458286585
Jammu & Kashmir,Udhampur,2018,Q4,50056,158443928.52744907,3165.33339714418
Jammu & Kashmir,Bandipore,2018,Q4,27073,56020937.99422079,2069.2549031958333
Jammu & Kashmir,Reasi,2018,Q4,21464,57918446.21121466,2698.3994694006087
Jammu & Kashmir,Shopian,2018,Q4,11706,27856762.58382556,2379.699520231126
Jammu & Kashmir,Poonch,2018,Q4,1642053,2992752160.889104,1822.5673354569578
Jammu & Kashmir,Kathua,2018,Q4,50640,115344936.11363688,2277.7436041397486
Jammu & Kashmir,Kishtwar,2018,Q4,6978,22848654.263971046,3274.3843886458935
