State,District,Year,Quarter,Count,Amount,Average Transaction
Arunachal Pradesh,Upper Subansiri,2021,Q3,2,2417.0,1208.5
Arunachal Pradesh,Lohit,2021,Q3,10,15097.0,1509.7
Arunachal Pradesh,Lepa Rada,2021,Q3,1,946.0,946.0
Arunachal Pradesh,Tawang,2021,Q3,8,5436.0,679.5
Arunachal Pradesh,Namsai,2021,Q3,15,35207.0,2347.133333333333
Arunachal Pradesh,Lower Dibang Valley,2021,Q4,11,12440.0,1130.909090909091
Arunachal Pradesh,Lower Subansiri,2021,Q4,7,10820.0,1545.7142857142858
Arunachal Pradesh,Longding,2021,Q4,2,4852.0,2426.0
Arunachal Pradesh,West Siang,2021,Q4,14,25308.0,1807.7142857142858
Arunachal Pradesh,Upper Siang,2021,Q4,2,6420.0,3210.0
Arunachal Pradesh,Tirap,2021,Q4,14,37402.0,2671.5714285714284
Arunachal Pradesh,Papum Pare,2021,Q4,128,232985.0,1820.1953125
Arunachal Pradesh,Kurung Kumey,2021,Q4,2,4597.0,2298.5
Arunachal Pradesh,Anjaw,2021,Q4,2,1175.0,587.5
Arunachal Pradesh,Siang,2021,Q4,5,7876.0,1575.2
Arunachal Pradesh,Lower Siang,2021,Q4,2,3130.0,1565.0
Arunachal Pradesh,Changlang,2021,Q4,26,59532.0,2289.6923076923076
Arunachal Pradesh,Pakke Kessang,2021,Q4,4,6980.0,1745.0
Arunachal Pradesh,West Kameng,2021,Q4,37,61049.0,1649.972972972973
Arunachal Pradesh,East Siang,2021,Q4,7,22841.0,3263.0
Arunachal Pradesh,Upper Subansiri,2021,Q4,4,6632.0,1658.0
Arunachal Pradesh,East Kameng,2021,Q4,4,4783.0,1195.75
Arunachal Pradesh,Lohit,2021,Q4,17,19353.0,1138.4117647058824
Arunachal Pradesh,Lepa Rada,2021,Q4,4,22217.0,5554.25
Arunachal Pradesh,Tawang,2021,Q4,14,28772.0,2055.1428571428573
Arunachal Pradesh,Namsai,2021,Q4,14,19295.0,1378.2142857142858
Arunachal Pradesh,Lower Dibang Valley,2022,Q1,10,17012.0,1701.2
Arunachal Pradesh,Lower Subansiri,2022,Q1,9,27520.0,3057.777777777778
Arunachal Pradesh,Longding,2022,Q1,6,18234.0,3039.0
Arunachal Pradesh,West Siang,2022,Q1,7,16731.0,2390.1428571428573
Arunachal Pradesh,Kamle,2022,Q1,2,3042.0,1521.0
Arunachal Pradesh,Tirap,2022,Q1,22,98280.0,4467.272727272727
Arunachal Pradesh,Papum Pare,2022,Q1,149,339981.0,2281.751677852349
Arunachal Pradesh,Kurung Kumey,2022,Q1,2,2907.0,1453.5
Arunachal Pradesh,Anjaw,2022,Q1,1,56.0,56.0
Arunachal Pradesh,Siang,2022,Q1,3,10551.0,3517.0
Arunachal Pradesh,Lower Siang,2022,Q1,6,16596.0,2766.0
Arunachal Pradesh,Kra Daadi,2022,Q1,1,56.0,56.0
Arunachal Pradesh,Changlang,2022,Q1,22,41022.0,1864.6363636363637
Arunachal Pradesh,Pakke Kessang,2022,Q1,2,4537.0,2268.5
Arunachal Pradesh,Dibang Valley,2022,Q1,2,4047.0,2023.5
Arunachal Pradesh,West Kameng,2022,Q1,36,83342.0,2315.0555555555557
Arunachal Pradesh,Shi Yomi,2022,Q1,1,1335.0,1335.0
Arunachal Pradesh,East Siang,2022,Q1,22,50073.0,2276.0454545454545
Arunachal Pradesh,Upper Subansiri,2022,Q1,5,7374.0,1474.8
Arunachal Pradesh,East Kameng,2022,Q1,1,56.0,56.0
Arunachal Pradesh,Lohit,2022,Q1,17,33684.0,1981.4117647058824
Arunachal Pradesh,Lepa Rada,2022,Q1,5,32299.0,6459.8
Arunachal Pradesh,Tawang,2022,Q1,11,59469.0,5406.272727272727
Arunachal Pradesh,Namsai,2022,Q1,13,25903.0,1992.5384615384614
Arunachal Pradesh,Lower Dibang Valley,2022,Q2,13,25061.0,1927.7692307692307
Arunachal Pradesh,Lower Subansiri,2022,Q2,7,13328.0,1904.0
Arunachal Pradesh,Longding,2022,Q2,3,6396.0,2132.0
Arunachal Pradesh,West Siang,2022,Q2,24,54485.0,2270.2083333333335
Arunachal Pradesh,Kamle,2022,Q2,2,1353.0,676.5
Arunachal Pradesh,Upper Siang,2022,Q2,2,7050.0,3525.0
Arunachal Pradesh,Tirap,2022,Q2,15,32728.0,2181.866666666667
Arunachal Pradesh,Papum Pare,2022,Q2,310,752159.0,2426.31935483871
Arunachal Pradesh,Kurung Kumey,2022,Q2,2,3224.0,1612.0
Arunachal Pradesh,Lower Siang,2022,Q2,3,9427.0,3142.3333333333335
Arunachal Pradesh,Kra Daadi,2022,Q2,3,4261.0,1420.3333333333333
Arunachal Pradesh,Changlang,2022,Q2,25,51823.0,2072.92
Arunachal Pradesh,West Kameng,2022,Q2,47,115575.0,2459.0425531914893
Arunachal Pradesh,East Siang,2022,Q2,29,107087.0,3692.655172413793
Arunachal Pradesh,Upper Subansiri,2022,Q2,4,1295.0,323.75
Arunachal Pradesh,East Kameng,2022,Q2,10,17345.0,1734.5
Arunachal Pradesh,Lohit,2022,Q2,21,59273.0,2822.5238095238096
Arunachal Pradesh,Lepa Rada,2022,Q2,4,2554.0,638.5
Arunachal Pradesh,Tawang,2022,Q2,26,61225.0,2354.8076923076924
Arunachal Pradesh,Namsai,2022,Q2,14,34582.0,2470.1428571428573
Arunachal Pradesh,Lower Dibang Valley,2022,Q3,17,26960.0,1585.8823529411766
Arunachal Pradesh,Lower Subansiri,2022,Q3,11,26683.0,2425.7272727272725
Arunachal Pradesh,Longding,2022,Q3,2,9842.0,4921.0
Arunachal Pradesh,West Siang,2022,Q3,16,86941.0,5433.8125
Arunachal Pradesh,Kamle,2022,Q3,1,2325.0,2325.0
Arunachal Pradesh,Upper Siang,2022,Q3,4,6334.0,1583.5
Arunachal Pradesh,Tirap,2022,Q3,23,54004.0,2348.0
Arunachal Pradesh,Papum Pare,2022,Q3,250,590296.0,2361.184
Arunachal Pradesh,Anjaw,2022,Q3,1,1758.0,1758.0
Arunachal Pradesh,Siang,2022,Q3,2,6421.0,3210.5
Arunachal Pradesh,Lower Siang,2022,Q3,3,4229.0,1409.6666666666667
Arunachal Pradesh,Kra Daadi,2022,Q3,1,5626.0,5626.0
Arunachal Pradesh,Changlang,2022,Q3,22,53679.0,2439.9545454545455
Arunachal Pradesh,Pakke Kessang,2022,Q3,2,2018.0,1009.0
Arunachal Pradesh,West Kameng,2022,Q3,42,118030.0,2810.2380952380954
Arunachal Pradesh,Shi Yomi,2022,Q3,1,1304.0,1304.0
Arunachal Pradesh,East Siang,2022,Q3,35,54567.0,1559.057142857143
Arunachal Pradesh,Upper Subansiri,2022,Q3,1,720.0,720.0
Arunachal Pradesh,East Kameng,2022,Q3,15,25996.0,1733.0666666666666
Arunachal Pradesh,Lohit,2022,Q3,18,45865.0,2548.0555555555557
Arunachal Pradesh,Lepa Rada,2022,Q3,5,9636.0,1927.2
Arunachal Pradesh,Tawang,2022,Q3,24,112439.0,4684.958333333333
Arunachal Pradesh,Namsai,2022,Q3,14,54631.0,3902.214285714286
Arunachal Pradesh,Lower Dibang Valley,2022,Q4,23,56348.0,2449.913043478261
Arunachal Pradesh,Lower Subansiri,2022,Q4,14,21747.0,1553.357142857143
Arunachal Pradesh,Longding,2022,Q4,8,30147.0,3768.375
Arunachal Pradesh,West Siang,2022,Q4,22,42902.0,1950.090909090909
Arunachal Pradesh,Upper Siang,2022,Q4,10,38307.0,3830.7
Arunachal Pradesh,Tirap,2022,Q4,22,69612.0,3164.181818181818
Arunachal Pradesh,Papum Pare,2022,Q4,249,557453.0,2238.7670682730923
Arunachal Pradesh,Kurung Kumey,2022,Q4,2,1617.0,808.5
Arunachal Pradesh,Anjaw,2022,Q4,5,15990.0,3198.0
Arunachal Pradesh,Siang,2022,Q4,8,25817.0,3227.125
Arunachal Pradesh,Lower Siang,2022,Q4,3,14716.0,4905.333333333333
Arunachal Pradesh,Kra Daadi,2022,Q4,2,2861.0,1430.5
Arunachal Pradesh,Changlang,2022,Q4,39,92295.0,2366.5384615384614
Arunachal Pradesh,Pakke Kessang,2022,Q4,4,9380.0,2345.0
Arunachal Pradesh,Dibang Valley,2022,Q4,1,1273.0,1273.0
Arunachal Pradesh,West Kameng,2022,Q4,53,140810.0,2656.7924528301887
Arunachal Pradesh,Shi Yomi,2022,Q4,1,56.0,56.0
Arunachal Pradesh,East Siang,2022,Q4,33,62867.0,1905.060606060606
Arunachal Pradesh,Upper Subansiri,2022,Q4,7,6741.0,963.0
Arunachal Pradesh,East Kameng,2022,Q4,11,18432.0,1675.6363636363637
Arunachal Pradesh,Lohit,2022,Q4,35,74057.0,2115.9142857142856
Arunachal Pradesh,Lepa Rada,2022,Q4,4,11158.0,2789.5
Arunachal Pradesh,Tawang,2022,Q4,32,117810.0,3681.5625
Arunachal Pradesh,Namsai,2022,Q4,25,52176.0,2087.04
Arunachal Pradesh,Lower Dibang Valley,2023,Q1,17,32562.0,1915.4117647058824
Arunachal Pradesh,Lower Subansiri,2023,Q1,18,52453.0,2914.0555555555557
Arunachal Pradesh,Longding,2023,Q1,11,38902.0,3536.5454545454545
Arunachal Pradesh,West Siang,2023,Q1,26,77049.0,2963.423076923077
Arunachal Pradesh,Upper Siang,2023,Q1,13,45923.0,3532.5384615384614
Arunachal Pradesh,Tirap,2023,Q1,20,42058.0,2102.9
Arunachal Pradesh,Papum Pare,2023,Q1,214,609907.0,2850.032710280374
Arunachal Pradesh,Kurung Kumey,2023,Q1,2,11687.0,5843.5
Arunachal Pradesh,Anjaw,2023,Q1,1,1257.0,1257.0
Arunachal Pradesh,Siang,2023,Q1,6,22077.0,3679.5
Arunachal Pradesh,Lower Siang,2023,Q1,11,24273.0,2206.6363636363635
Arunachal Pradesh,Kra Daadi,2023,Q1,1,56.0,56.0
Arunachal Pradesh,Changlang,2023,Q1,58,150506.0,2594.9310344827586
Arunachal Pradesh,Pakke Kessang,2023,Q1,1,323.0,323.0
Arunachal Pradesh,West Kameng,2023,Q1,58,148766.0,2564.9310344827586
Arunachal Pradesh,Shi Yomi,2023,Q1,2,7170.0,3585.0
Arunachal Pradesh,East Siang,2023,Q1,45,131785.0,2928.5555555555557
Arunachal Pradesh,Upper Subansiri,2023,Q1,9,15828.0,1758.6666666666667
Arunachal Pradesh,East Kameng,2023,Q1,12,38909.0,3242.4166666666665
Arunachal Pradesh,Lohit,2023,Q1,22,48743.0,2215.590909090909
Arunachal Pradesh,Lepa Rada,2023,Q1,2,1470.0,735.0
Arunachal Pradesh,Tawang,2023,Q1,43,177062.0,4117.720930232558
Arunachal Pradesh,Namsai,2023,Q1,14,68709.0,4907.785714285715
Arunachal Pradesh,Lower Dibang Valley,2023,Q2,29,51944.0,1791.1724137931035
Arunachal Pradesh,Lower Subansiri,2023,Q2,17,50690.0,2981.764705882353
Arunachal Pradesh,Longding,2023,Q2,6,11281.0,1880.1666666666667
Arunachal Pradesh,West Siang,2023,Q2,27,85810.0,3178.1481481481483
Arunachal Pradesh,Kamle,2023,Q2,1,1461.0,1461.0
Arunachal Pradesh,Upper Siang,2023,Q2,13,43078.0,3313.6923076923076
Arunachal Pradesh,Tirap,2023,Q2,21,70549.0,3359.4761904761904
Arunachal Pradesh,Papum Pare,2023,Q2,261,767297.0,2939.8352490421457
Arunachal Pradesh,Kurung Kumey,2023,Q2,1,36.0,36.0
Arunachal Pradesh,Anjaw,2023,Q2,2,7504.0,3752.0
Arunachal Pradesh,Siang,2023,Q2,4,7411.0,1852.75
Arunachal Pradesh,Lower Siang,2023,Q2,6,33183.0,5530.5
Arunachal Pradesh,Changlang,2023,Q2,48,182270.0,3797.2916666666665
Arunachal Pradesh,Pakke Kessang,2023,Q2,1,3561.0,3561.0
Arunachal Pradesh,West Kameng,2023,Q2,87,278705.0,3203.5057471264367
Arunachal Pradesh,Shi Yomi,2023,Q2,1,7321.0,7321.0
Arunachal Pradesh,East Siang,2023,Q2,49,134410.0,2743.061224489796
Arunachal Pradesh,Upper Subansiri,2023,Q2,9,21737.0,2415.222222222222
Arunachal Pradesh,East Kameng,2023,Q2,12,32842.0,2736.8333333333335
Arunachal Pradesh,Lohit,2023,Q2,29,65934.0,2273.5862068965516
Arunachal Pradesh,Lepa Rada,2023,Q2,7,24722.0,3531.714285714286
Arunachal Pradesh,Tawang,2023,Q2,31,117759.0,3798.6774193548385
Arunachal Pradesh,Namsai,2023,Q2,34,96483.0,2837.735294117647
Arunachal Pradesh,Lower Dibang Valley,2023,Q3,39,140365.0,3599.102564102564
Arunachal Pradesh,Lower Subansiri,2023,Q3,13,22876.0,1759.6923076923076
Arunachal Pradesh,Longding,2023,Q3,3,21679.0,7226.333333333333
Arunachal Pradesh,West Siang,2023,Q3,23,92531.0,4023.086956521739
Arunachal Pradesh,Kamle,2023,Q3,2,3826.0,1913.0
Arunachal Pradesh,Upper Siang,2023,Q3,10,21601.0,2160.1
Arunachal Pradesh,Tirap,2023,Q3,38,135660.0,3570.0
Arunachal Pradesh,Papum Pare,2023,Q3,285,696186.0,2442.757894736842
Arunachal Pradesh,Kurung Kumey,2023,Q3,6,11543.0,1923.8333333333333
Arunachal Pradesh,Anjaw,2023,Q3,1,5822.0,5822.0
Arunachal Pradesh,Lower Siang,2023,Q3,6,11486.0,1914.3333333333333
Arunachal Pradesh,Kra Daadi,2023,Q3,1,36.0,36.0
Arunachal Pradesh,Changlang,2023,Q3,44,108703.0,2470.5227272727275
Arunachal Pradesh,Pakke Kessang,2023,Q3,2,1638.0,819.0
Arunachal Pradesh,Dibang Valley,2023,Q3,1,1600.0,1600.0
Arunachal Pradesh,West Kameng,2023,Q3,65,185636.0,2855.9384615384615
Arunachal Pradesh,Shi Yomi,2023,Q3,1,3580.0,3580.0
Arunachal Pradesh,East Siang,2023,Q3,59,113780.0,1928.4745762711864
Arunachal Pradesh,Upper Subansiri,2023,Q3,11,23048.0,2095.2727272727275
Arunachal Pradesh,East Kameng,2023,Q3,6,15582.0,2597.0
Arunachal Pradesh,Lohit,2023,Q3,29,102043.0,3518.7241379310344
Arunachal Pradesh,Tawang,2023,Q3,39,129855.0,3329.6153846153848
Arunachal Pradesh,Namsai,2023,Q3,34,55710.0,1638.5294117647059
Arunachal Pradesh,Lower Dibang Valley,2023,Q4,35,81825.0,2337.8571428571427
Arunachal Pradesh,Lower Subansiri,2023,Q4,13,21089.0,1622.2307692307693
Arunachal Pradesh,Longding,2023,Q4,6,19165.0,3194.1666666666665
Arunachal Pradesh,West Siang,2023,Q4,48,119227.0,2483.8958333333335
Arunachal Pradesh,Kamle,2023,Q4,1,11668.0,11668.0
Arunachal Pradesh,Upper Siang,2023,Q4,10,22705.0,2270.5
Arunachal Pradesh,Tirap,2023,Q4,32,74981.0,2343.15625
Arunachal Pradesh,Papum Pare,2023,Q4,318,852980.0,2682.327044025157
Arunachal Pradesh,Kurung Kumey,2023,Q4,4,1354.0,338.5
Arunachal Pradesh,Anjaw,2023,Q4,3,18810.0,6270.0
Arunachal Pradesh,Siang,2023,Q4,2,4226.0,2113.0
Arunachal Pradesh,Lower Siang,2023,Q4,9,42641.0,4737.888888888889
Arunachal Pradesh,Changlang,2023,Q4,47,94883.0,2018.787234042553
Arunachal Pradesh,Pakke Kessang,2023,Q4,3,1695.0,565.0
Arunachal Pradesh,Dibang Valley,2023,Q4,2,20681.0,10340.5
Arunachal Pradesh,West Kameng,2023,Q4,67,190405.0,2841.865671641791
Arunachal Pradesh,Shi Yomi,2023,Q4,2,6149.0,3074.5
Arunachal Pradesh,East Siang,2023,Q4,42,109484.0,2606.7619047619046
Arunachal Pradesh,Upper Subansiri,2023,Q4,14,19213.0,1372.357142857143
Arunachal Pradesh,East Kameng,2023,Q4,18,17324.0,962.4444444444445
Arunachal Pradesh,Lohit,2023,Q4,34,77356.0,2275.176470588235
Arunachal Pradesh,Lepa Rada,2023,Q4,5,9401.0,1880.2
Arunachal Pradesh,Tawang,2023,Q4,45,167579.0,3723.9777777777776
Arunachal Pradesh,Namsai,2023,Q4,49,120567.0,2460.5510204081634
Assam,Tinsukia,2020,Q2,41,8863.0,216.17073170731706
Assam,Lakhimpur,2020,Q2,34,7772.0,228.58823529411765
Assam,Kamrup,2020,Q2,24,7156.0,298.1666666666667
Assam,Kokrajhar,2020,Q2,13,2874.0,221.07692307692307
Assam,Karbi Anglong,2020,Q2,12,2671.0,222.58333333333334
Assam,Sivasagar,2020,Q2,16,3682.0,230.125
Assam,Dibrugarh,2020,Q2,40,8918.0,222.95
Assam,South Salmara Mancachar,2020,Q2,1,238.0,238.0
Assam,Nagaon,2020,Q2,52,11413.0,219.48076923076923
Assam,Dhubri,2020,Q2,19,4391.0,231.10526315789474
Assam,Golaghat,2020,Q2,25,5694.0,227.76
Assam,Udalguri,2020,Q2,14,3303.0,235.92857142857142
Assam,Majuli,2020,Q2,4,975.0,243.75
Assam,Sonitpur,2020,Q2,46,10879.0,236.5
Assam,Hojai,2020,Q2,11,2588.0,235.27272727272728
Assam,Marigaon,2020,Q2,9,2222.0,246.88888888888889
Assam,Chirang,2020,Q2,5,1273.0,254.6
Assam,Cachar,2020,Q2,31,6886.0,222.1290322580645
Assam,Nalbari,2020,Q2,16,3098.0,193.625
Assam,West Karbi Anglong,2020,Q2,2,462.0,231.0
Assam,Dhemaji,2020,Q2,15,3549.0,236.6
Assam,Karimganj,2020,Q2,27,6710.0,248.5185185185185
Assam,Bongaigaon,2020,Q2,30,6850.0,228.33333333333334
Assam,Dima Hasao,2020,Q2,8,1453.0,181.625
Assam,Baksa,2020,Q2,20,4391.0,219.55
Assam,Charaideo,2020,Q2,11,2481.0,225.54545454545453
Assam,Darrang,2020,Q2,3,750.0,250.0
Assam,Kamrup Metropolitan,2020,Q2,388,73071.0,188.32731958762886
Assam,Hailakandi,2020,Q2,4,1088.0,272.0
Assam,Barpeta,2020,Q2,22,5473.0,248.77272727272728
Assam,Goalpara,2020,Q2,9,2048.0,227.55555555555554
Assam,Biswanath,2020,Q2,3,1172.0,390.6666666666667
Assam,Jorhat,2020,Q2,23,5640.0,245.2173913043478
Assam,Tinsukia,2020,Q3,82,25873.0,315.5243902439024
Assam,Lakhimpur,2020,Q3,41,9115.0,222.3170731707317
Assam,Kamrup,2020,Q3,100,27927.0,279.27
Assam,Kokrajhar,2020,Q3,39,15632.0,400.8205128205128
Assam,Karbi Anglong,2020,Q3,43,11732.0,272.83720930232556
Assam,Sivasagar,2020,Q3,56,17709.0,316.23214285714283
Assam,Dibrugarh,2020,Q3,95,28716.0,302.2736842105263
Assam,South Salmara Mancachar,2020,Q3,7,1508.0,215.42857142857142
Assam,Nagaon,2020,Q3,111,29094.0,262.1081081081081
Assam,Dhubri,2020,Q3,32,7379.0,230.59375
Assam,Golaghat,2020,Q3,56,13665.0,244.01785714285714
Assam,Udalguri,2020,Q3,23,6346.0,275.9130434782609
Assam,Majuli,2020,Q3,1,281.0,281.0
Assam,Sonitpur,2020,Q3,88,26070.0,296.25
Assam,Hojai,2020,Q3,29,7810.0,269.3103448275862
Assam,Marigaon,2020,Q3,49,8771.0,179.0
Assam,Chirang,2020,Q3,20,3667.0,183.35
Assam,Cachar,2020,Q3,98,28618.0,292.0204081632653
Assam,Nalbari,2020,Q3,33,11032.0,334.3030303030303
Assam,West Karbi Anglong,2020,Q3,6,1790.0,298.3333333333333
Assam,Dhemaji,2020,Q3,38,10985.0,289.07894736842104
Assam,Karimganj,2020,Q3,46,13114.0,285.0869565217391
Assam,Bongaigaon,2020,Q3,72,20029.0,278.18055555555554
Assam,Dima Hasao,2020,Q3,8,2605.0,325.625
Assam,Baksa,2020,Q3,27,6136.0,227.25925925925927
Assam,Charaideo,2020,Q3,20,4314.0,215.7
Assam,Darrang,2020,Q3,43,10388.0,241.58139534883722
Assam,Kamrup Metropolitan,2020,Q3,698,186125.0,266.6547277936963
Assam,Hailakandi,2020,Q3,28,6793.0,242.60714285714286
Assam,Barpeta,2020,Q3,98,22486.0,229.44897959183675
Assam,Goalpara,2020,Q3,34,10049.0,295.55882352941177
Assam,Biswanath,2020,Q3,23,4173.0,181.43478260869566
Assam,Jorhat,2020,Q3,62,19518.0,314.80645161290323
Assam,Tinsukia,2020,Q4,121,110036.0,909.3884297520661
Assam,Lakhimpur,2020,Q4,67,58751.0,876.8805970149253
Assam,Kamrup,2020,Q4,110,73472.0,667.9272727272727
Assam,Kokrajhar,2020,Q4,54,30297.0,561.0555555555555
Assam,Karbi Anglong,2020,Q4,29,13855.0,477.7586206896552
Assam,Sivasagar,2020,Q4,48,41901.0,872.9375
Assam,Dibrugarh,2020,Q4,97,85549.0,881.9484536082474
Assam,South Salmara Mancachar,2020,Q4,10,6446.0,644.6
Assam,Nagaon,2020,Q4,147,104375.0,710.0340136054422
Assam,Dhubri,2020,Q4,62,32215.0,519.5967741935484
Assam,Golaghat,2020,Q4,54,56656.0,1049.1851851851852
Assam,Udalguri,2020,Q4,27,20128.0,745.4814814814815
Assam,Majuli,2020,Q4,7,2174.0,310.57142857142856
Assam,Sonitpur,2020,Q4,101,76365.0,756.0891089108911
Assam,Hojai,2020,Q4,50,28113.0,562.26
Assam,Marigaon,2020,Q4,34,19642.0,577.7058823529412
Assam,Chirang,2020,Q4,13,8033.0,617.9230769230769
Assam,Cachar,2020,Q4,91,63874.0,701.9120879120879
Assam,Nalbari,2020,Q4,49,25777.0,526.0612244897959
Assam,West Karbi Anglong,2020,Q4,13,9967.0,766.6923076923077
Assam,Dhemaji,2020,Q4,48,26663.0,555.4791666666666
Assam,Karimganj,2020,Q4,45,24940.0,554.2222222222222
Assam,Bongaigaon,2020,Q4,69,45817.0,664.0144927536232
Assam,Dima Hasao,2020,Q4,5,4452.0,890.4
Assam,Baksa,2020,Q4,46,29371.0,638.5
Assam,Charaideo,2020,Q4,21,18610.0,886.1904761904761
Assam,Darrang,2020,Q4,57,39620.0,695.0877192982456
Assam,Kamrup Metropolitan,2020,Q4,626,534531.0,853.8833865814696
Assam,Hailakandi,2020,Q4,22,14368.0,653.0909090909091
Assam,Barpeta,2020,Q4,121,89658.0,740.9752066115702
Assam,Goalpara,2020,Q4,50,28453.0,569.06
Assam,Biswanath,2020,Q4,37,21580.0,583.2432432432432
Assam,Jorhat,2020,Q4,82,61112.0,745.2682926829268
Assam,Tinsukia,2021,Q1,108,99440.0,920.7407407407408
Assam,Lakhimpur,2021,Q1,61,56410.0,924.7540983606557
Assam,Kamrup,2021,Q1,137,97851.0,714.2408759124088
Assam,Kokrajhar,2021,Q1,83,60512.0,729.0602409638554
Assam,Karbi Anglong,2021,Q1,39,22446.0,575.5384615384615
Assam,Sivasagar,2021,Q1,47,34100.0,725.531914893617
Assam,Dibrugarh,2021,Q1,91,81680.0,897.5824175824176
Assam,South Salmara Mancachar,2021,Q1,16,8769.0,548.0625
Assam,Nagaon,2021,Q1,151,91536.0,606.1986754966888
Assam,Dhubri,2021,Q1,76,58877.0,774.6973684210526
Assam,Golaghat,2021,Q1,75,49067.0,654.2266666666667
Assam,Udalguri,2021,Q1,52,36482.0,701.5769230769231
Assam,Majuli,2021,Q1,8,5398.0,674.75
Assam,Sonitpur,2021,Q1,162,151386.0,934.4814814814815
Assam,Hojai,2021,Q1,57,50103.0,879.0
Assam,Marigaon,2021,Q1,78,43375.0,556.0897435897435
Assam,Chirang,2021,Q1,20,18398.0,919.9
Assam,Cachar,2021,Q1,138,111672.0,809.2173913043479
Assam,Nalbari,2021,Q1,77,63771.0,828.1948051948052
Assam,West Karbi Anglong,2021,Q1,14,14529.0,1037.7857142857142
Assam,Dhemaji,2021,Q1,84,48008.0,571.5238095238095
Assam,Karimganj,2021,Q1,64,75039.0,1172.484375
Assam,Bongaigaon,2021,Q1,56,38810.0,693.0357142857143
Assam,Dima Hasao,2021,Q1,20,12733.0,636.65
Assam,Baksa,2021,Q1,61,26406.0,432.88524590163934
Assam,Charaideo,2021,Q1,36,31975.0,888.1944444444445
Assam,Darrang,2021,Q1,56,42029.0,750.5178571428571
Assam,Kamrup Metropolitan,2021,Q1,909,638404.0,702.3146314631463
Assam,Hailakandi,2021,Q1,43,56147.0,1305.7441860465117
Assam,Barpeta,2021,Q1,138,94523.0,684.9492753623189
Assam,Goalpara,2021,Q1,74,29286.0,395.7567567567568
Assam,Biswanath,2021,Q1,46,17216.0,374.2608695652174
Assam,Jorhat,2021,Q1,90,68041.0,756.0111111111111
Assam,Tinsukia,2021,Q2,123,137739.0,1119.8292682926829
Assam,Lakhimpur,2021,Q2,81,79568.0,982.320987654321
Assam,Kamrup,2021,Q2,131,151795.0,1158.7404580152672
Assam,Kokrajhar,2021,Q2,60,80473.0,1341.2166666666667
Assam,Karbi Anglong,2021,Q2,56,73096.0,1305.2857142857142
Assam,Sivasagar,2021,Q2,58,92699.0,1598.2586206896551
Assam,Dibrugarh,2021,Q2,138,138262.0,1001.8985507246376
Assam,South Salmara Mancachar,2021,Q2,19,12826.0,675.0526315789474
Assam,Nagaon,2021,Q2,139,99192.0,713.6115107913669
Assam,Dhubri,2021,Q2,92,89465.0,972.445652173913
Assam,Golaghat,2021,Q2,82,64125.0,782.0121951219512
Assam,Udalguri,2021,Q2,61,40310.0,660.8196721311475
Assam,Majuli,2021,Q2,8,17050.0,2131.25
Assam,Sonitpur,2021,Q2,166,149754.0,902.1325301204819
Assam,Hojai,2021,Q2,64,92629.0,1447.328125
Assam,Marigaon,2021,Q2,80,66635.0,832.9375
Assam,Chirang,2021,Q2,22,24284.0,1103.8181818181818
Assam,Cachar,2021,Q2,125,110721.0,885.768
Assam,Nalbari,2021,Q2,82,64676.0,788.7317073170732
Assam,West Karbi Anglong,2021,Q2,7,2365.0,337.85714285714283
Assam,Dhemaji,2021,Q2,65,42833.0,658.9692307692308
Assam,Karimganj,2021,Q2,64,53606.0,837.59375
Assam,Bongaigaon,2021,Q2,77,44942.0,583.6623376623377
Assam,Dima Hasao,2021,Q2,9,12950.0,1438.888888888889
Assam,Baksa,2021,Q2,73,62463.0,855.6575342465753
Assam,Charaideo,2021,Q2,26,25866.0,994.8461538461538
Assam,Darrang,2021,Q2,74,52259.0,706.2027027027027
Assam,Kamrup Metropolitan,2021,Q2,910,790743.0,868.9483516483516
Assam,Hailakandi,2021,Q2,37,30411.0,821.918918918919
Assam,Barpeta,2021,Q2,150,166761.0,1111.74
Assam,Goalpara,2021,Q2,69,54203.0,785.5507246376811
Assam,Biswanath,2021,Q2,32,17158.0,536.1875
Assam,Jorhat,2021,Q2,85,66263.0,779.564705882353
Assam,Tinsukia,2021,Q3,193,219360.0,1136.580310880829
Assam,Lakhimpur,2021,Q3,78,118491.0,1519.1153846153845
Assam,Kamrup,2021,Q3,187,191043.0,1021.620320855615
Assam,Kokrajhar,2021,Q3,72,134902.0,1873.638888888889
Assam,Karbi Anglong,2021,Q3,66,105671.0,1601.0757575757575
Assam,Sivasagar,2021,Q3,106,156429.0,1475.745283018868
Assam,Dibrugarh,2021,Q3,244,369625.0,1514.8565573770493
Assam,South Salmara Mancachar,2021,Q3,21,18695.0,890.2380952380952
Assam,Nagaon,2021,Q3,256,414468.0,1619.015625
Assam,Dhubri,2021,Q3,109,152257.0,1396.8532110091744
Assam,Golaghat,2021,Q3,105,129787.0,1236.0666666666666
Assam,Udalguri,2021,Q3,57,61975.0,1087.280701754386
Assam,Majuli,2021,Q3,5,4365.0,873.0
Assam,Sonitpur,2021,Q3,254,379958.0,1495.8976377952756
Assam,Hojai,2021,Q3,71,89128.0,1255.3239436619717
Assam,Marigaon,2021,Q3,86,127294.0,1480.1627906976744
Assam,Chirang,2021,Q3,47,41595.0,885.0
Assam,Cachar,2021,Q3,139,190170.0,1368.1294964028777
Assam,Nalbari,2021,Q3,82,103013.0,1256.2560975609756
